fromPaperId,toPaperId
9607254,9508347
9607254,9509222
9607254,9509279
9607254,9510235
9607254,9510280
9607254,9510304
9607254,9510449
9607254,9510460
9607254,9511217
9607254,9511330
9607254,9511345
9607254,9512218
9607254,9512267
9607254,9512406
9607254,9601280
9607254,9601287
9607254,9601294
9607254,9602236
9607254,9603249
9607254,9603302
9607254,9603366
9607254,9603422
9607254,9604391
9607254,9605209
9607254,9605330
9607254,9605456
9607254,9607204
9607254,9607223
9507201,9203203
9507201,9208231
9507201,9211219
9507201,9302210
9507201,9307210
9507201,9308279
9507201,9403219
9507201,9405234
9311278,9203203
9311278,9204216
9311278,9208231
9311278,9212235
9802411,9506451
9802411,9602356
9802411,9603249
9802411,9603366
9802411,9604317
9802411,9605431
9802411,9609381
9802411,9702354
9802411,9704207
9802411,9706410
9802411,9711405
9802411,9801252
9802411,9812448
9804379,9506451
9804379,9602356
9804379,9603249
9804379,9603366
9804379,9604317
9804379,9605431
9804379,9609381
9804379,9701338
9804379,9701413
9804379,9702354
9804379,9704207
9804379,9706410
9804379,9706420
9804379,9706511
9804379,9707208
9804379,9710427
9804379,9711227
9804379,9711405
9804379,9801252
9804379,9801260
9804379,9801369
9804379,9802411
9804379,9812448
9707367,9402364
9707367,9411229
9707367,9502300
9707367,9603408
9707367,9609301
9707367,9702443
9707367,9706326
9603408,9412219
9603408,9602323
9502348,302003
9502348,9302208
9502348,9310378
9502348,9312323
9307266,9207228
9307266,9302208
9801252,9402364
9801252,9410240
9801252,9411229
9801252,9502300
9801252,9512336
9801252,9601356
9801252,9603249
9801252,9604317
9801252,9605229
9801252,9605431
9801252,9609301
9801252,9609381
9801252,9611433
9801252,9612300
9801252,9702354
9801252,9703449
9801252,9704207
9801252,9705264
9801252,9706326
9801252,9706344
9801252,9706410
9801252,9707367
9801252,9710270
9801252,9710427
9801252,9711227
9801252,9801233
9801252,9812448
9503411,9404248
9503411,9407268
9503411,9502348
9410304,9401278
9505385,9205230
9505385,9311214
9511371,9307342
9511371,9409458
301079,101105
301079,102238
301079,107214
301079,110301
301079,112228
301079,206056
301079,207136
301079,9211204
301079,9304211
301079,9309266
301079,9309310
301079,9311215
301079,9312341
301079,9406354
301079,9411278
301079,9412208
301079,9505434
301079,9510443
301079,9602305
301079,9610232
301079,9701283
301079,9703337
301079,9703444
301079,9705435
301079,9706298
301079,9706454
301079,9708419
301079,9709356
301079,9710350
301079,9806471
301079,9811396
301079,9902251
301079,9903419
301079,9905340
301079,9906224
301079,9908319
9309266,9204226
9309266,9303238
9309266,9304211
9309266,9306229
9309266,9307324
9309266,9309310
9602305,9204226
9602305,9208242
9602305,9303238
9602305,9304211
9602305,9306229
9602305,9307324
9602305,9309266
9602305,9309310
9602305,9312341
9602305,9404321
9602305,9406235
9602305,9406354
9602305,9407317
9602305,9408250
9309310,9204226
9908319,9607317
9908319,9703288
9908319,9703436
9908319,9812481
9908319,9906209
102238,2259
102238,101347
102238,102085
102238,102146
102238,102180
102238,9309310
102238,9507263
102238,9703337
102238,9703433
102238,9704322
102238,9707334
102238,9707412
102238,9807483
102238,9810277
9412208,9207221
9412208,9209251
9412208,9311340
9412208,9403350
9412208,9408315
9903419,9211204
9903419,9405253
9903419,9502385
9903419,9703444
9903419,9708272
9903419,9709445
9903419,9801375
9903419,9810440
9411278,9309310
9710350,9208242
9710350,9303238
9710350,9306229
9710350,9307324
9710350,9309266
9710350,9309310
9710350,9311288
9710350,9312341
9710350,9407317
9710350,9408250
9710350,9412259
9710350,9508397
9710350,9609517
9710350,9610506
9710350,9703337
9710350,9704322
9710350,9709235
9710350,9709315
9706454,9211204
9706454,9309266
9706454,9309310
9706454,9312341
9706454,9702392
9706454,9703276
9706454,9703279
9706454,9703287
9706454,9703288
9706454,9703299
9706454,9703311
9706454,9703337
9706454,9703346
9706454,9703375
9706454,9703444
9706454,9704221
9706454,9704275
9706454,9705416
9706454,9705435
9706454,9706298
9806471,9207214
9806471,9210215
9806471,9211304
9806471,9211321
9806471,9212203
9806471,9303225
9806471,9303270
9806471,9303284
9806471,9304225
9806471,9304257
9806471,9307247
9806471,9307249
9806471,9307301
9806471,9307364
9806471,9308210
9806471,9308246
9806471,9308272
9806471,9308349
9806471,9309203
9806471,9309283
9806471,9310212
9806471,9310311
9806471,9311345
9806471,9312311
9806471,9312359
9806471,9401254
9806471,9402347
9806471,9402363
9806471,9403254
9806471,9403384
9806471,9404281
9806471,9404282
9806471,9404283
9806471,9405207
9806471,9405259
9806471,9406262
9806471,9406286
9806471,9406389
9806471,9406421
9806471,9406427
9806471,9407342
9806471,9408306
9806471,9408332
9806471,9408370
9806471,9408373
9806471,9409244
9806471,9409309
9806471,9409335
9806471,9409371
9806471,9409437
9806471,9409440
9806471,9409443
9806471,9409454
9806471,9410406
9806471,9411330
9806471,9501265
9806471,9502335
9806471,9502338
9806471,9502363
9806471,9503492
9806471,9504333
9806471,9505222
9806471,9505397
9806471,9506242
9806471,9506374
9806471,9507262
9806471,9507267
9806471,9509204
9806471,9512252
9806471,9512356
9806471,9512380
9806471,9602281
9806471,9603404
9806471,9604228
9806471,9604233
9806471,9604283
9806471,9604330
9806471,9604412
9806471,9605221
9806471,9606269
9806471,9606324
9806471,9607447
9806471,9607473
9806471,9608365
9806471,9610283
9806471,9610357
9806471,9612269
9806471,9612307
9806471,9612313
9806471,9612394
9806471,9612433
9806471,9612446
9806471,9701231
9806471,9701396
9806471,9702318
9806471,9702322
9806471,9702380
9806471,9703290
9806471,9703291
9806471,9703349
9806471,9703353
9806471,9704277
9806471,9704376
9806471,9704402
9806471,9704423
9806471,9705244
9806471,9705292
9806471,9706260
9806471,9707243
9806471,9707251
9806471,9707523
9806471,9708222
9806471,9708300
9806471,9709215
9806471,9710245
9806471,9710312
9806471,9710335
9806471,9711215
9806471,9711246
9806471,9711261
9806471,9711280
9806471,9711469
9806471,9712224
9806471,9712252
9806471,9712287
9806471,9712372
9806471,9712398
9806471,9801271
9806471,9801412
9806471,9801420
9806471,9801443
9806471,9802300
9806471,9802361
9806471,9802391
9806471,9802433
9806471,9804252
9806471,9804274
9806471,9804319
9806471,9804363
9806471,9805303
9806471,9806278
101105,1086
101105,1224
101105,11363
101105,9207221
101105,9211204
101105,9303230
101105,9306204
101105,9310291
101105,9403307
101105,9404342
101105,9405253
101105,9408384
101105,9502385
101105,9506354
101105,9507378
101105,9508271
101105,9602207
101105,9605286
101105,9606364
101105,9606415
101105,9609360
101105,9609460
101105,9612334
101105,9612397
101105,9702392
101105,9703276
101105,9703279
101105,9703288
101105,9703436
101105,9704257
101105,9705218
101105,9705442
101105,9706297
101105,9706307
101105,9707345
101105,9707435
101105,9707477
101105,9708272
101105,9708495
101105,9709356
101105,9709395
101105,9709445
101105,9709450
101105,9711417
101105,9801375
101105,9802305
101105,9805205
101105,9809429
101105,9810232
101105,9903419
101105,9903549
101105,9906209
101105,9906224
101105,9907231
101105,9908288
101105,9911365
101105,9912396
101105,9912407
9706298,9609286
9706298,9702392
9706298,9703276
9706298,9703279
9706298,9703287
9706298,9703288
9706298,9703299
9706298,9703332
9706298,9703337
9706298,9703338
9706298,9703346
9706298,9703375
9706298,9703379
9706298,9703427
9706298,9703433
9706298,9703444
9706298,9704221
9706298,9704275
9706298,9704317
9706298,9704336
9706298,9704428
9706298,9705236
9706298,9705416
9706298,9705435
9703444,9207221
9703444,9209251
9703444,9211204
9703444,9309310
9703444,9310291
9703444,9405253
9703444,9503263
9703444,9503264
9703444,9603219
9510443,9306229
9510443,9307324
9510443,9309266
9510443,9309310
9510443,9312341
9510443,9404321
9510443,9406235
9510443,9407317
9510443,9408250
9708419,9307337
9708419,9309266
9708419,9309310
9708419,9312341
9708419,9406315
9708419,9410404
9708419,9504210
9708419,9702392
9708419,9703276
9708419,9703279
9708419,9703287
9708419,9703288
9708419,9703299
9708419,9703316
9708419,9703337
9708419,9703338
9708419,9703427
9708419,9703433
9708419,9704214
9708419,9704221
9708419,9704280
9708419,9704322
9708419,9704331
9708419,9704336
9708419,9704338
9708419,9704363
9708419,9704428
9708419,9705229
9708419,9705287
9708419,9705399
9708419,9705414
9708419,9705416
9708419,9705429
9708419,9706252
9708419,9706387
9708419,9706454
9708419,9707214
9708419,9707274
9708419,9707387
9708419,9707412
9610232,9211204
9610232,9405253
110301,4004
110301,4173
110301,6001
110301,6124
110301,7085
110301,7170
110301,7360
110301,8004
110301,12152
110301,12271
110301,104062
110301,104110
110301,104126
110301,105200
110301,105306
110301,106067
110301,106081
110301,110022
110301,9404281
110301,9404282
110301,9404283
110301,9607214
110301,9607447
110301,9612269
110301,9612433
110301,9612446
110301,9701233
110301,9703353
110301,9704423
110301,9709243
110301,9710550
110301,9803368
110301,9805422
110301,9808493
110301,9812392
110301,9905312
110301,9909297
110301,9910211
110301,9910221
110301,9912319
9902251,9204215
9902251,9209232
9902251,9210235
9902251,9303202
9902251,9303320
9902251,9306309
9902251,9309293
9902251,9311222
9902251,9311340
9902251,9402253
9902251,9403338
9902251,9403350
9902251,9411233
9902251,9412208
9902251,9501277
9902251,9501394
9902251,9503214
9902251,9503264
9902251,9504239
9902251,9506328
9902251,9506416
9902251,9511288
9902251,9511444
9902251,9511473
9902251,9602206
9902251,9602381
9902251,9604343
9902251,9606211
9902251,9606251
9902251,9606388
9902251,9610271
9902251,9610540
9902251,9703374
9902251,9704275
9902251,9704339
9902251,9706315
9902251,9707395
9902251,9707435
9902251,9707436
9902251,9801365
9902251,9803476
9902251,9807327
9705435,9309266
9705435,9309326
9705435,9502336
9705435,9608239
9705435,9610408
9705435,9611239
9705435,9611358
9705435,9703276
9705435,9703299
9705435,9703311
9705435,9703375
9705435,9703379
9705435,9704317
9705435,9705236
112228,2263
112228,110301
112228,9309310
112228,9505434
112228,9701283
112228,9703279
112228,9704275
112228,9707435
112228,9712245
112228,9806471
112228,9906209
112228,9911365
9905340,9309266
9905340,9309310
9905340,9312341
9905340,9807327
9905340,9808292
9905340,9811498
9905340,9901208
9906224,9207221
9906224,9209251
9906224,9211204
9906224,9401258
9906224,9405245
9906224,9405253
9906224,9408224
9906224,9410283
9906224,9412208
9906224,9502237
9906224,9502385
9906224,9503264
9906224,9504314
9906224,9505248
9906224,9506354
9906224,9506416
9906224,9509424
9906224,9511288
9906224,9511473
9906224,9603219
9906224,9603307
9906224,9606251
9906224,9606388
9906224,9606399
9906224,9609443
9906224,9610540
9906224,9612397
9906224,9612447
9906224,9702392
9906224,9703276
9906224,9703279
9906224,9703288
9906224,9703337
9906224,9703369
9906224,9703436
9906224,9703444
9906224,9704257
9906224,9706315
9906224,9707395
9906224,9707435
9906224,9707477
9906224,9708272
9906224,9708419
9906224,9708495
9906224,9709395
9906224,9709445
9906224,9711414
9906224,9711435
9906224,9712213
9906224,9712277
9906224,9712362
9906224,9712520
9906224,9801251
9906224,9801375
9906224,9802305
9906224,9808292
9906224,9810232
9906224,9810440
9906224,9810442
9906224,9903549
9906224,9905443
9906224,9906209
9701283,9207221
9701283,9209251
9701283,9506328
9701283,9510439
9701283,9601387
9701283,9603363
9701283,9603412
9701283,9606324
9701283,9607423
9701283,9608415
207136,106245
207136,206056
207136,9510309
207136,9604387
207136,9810479
207136,9907491
207136,9909476
207136,9911365
9703337,9208242
9703337,9211204
9703337,9303238
9703337,9306229
9703337,9307312
9703337,9307324
9703337,9307337
9703337,9309266
9703337,9309310
9703337,9311288
9703337,9311297
9703337,9312341
9703337,9403288
9703337,9406354
9703337,9407317
9703337,9408250
9703337,9411392
9703337,9412259
9703337,9504210
9703337,9508342
9703337,9508397
9703337,9509294
9703337,9602389
9703337,9604343
9703337,9606345
9703337,9608368
9703337,9609487
9703337,9609517
9703337,9610397
9703337,9610408
9703337,9610506
9703337,9612254
9703337,9702392
9703337,9703276
9703337,9703279
9703337,9703311
206056,103178
206056,202058
206056,203079
206056,205064
206056,206064
206056,206077
206056,9203216
206056,9206205
206056,9207278
206056,9303241
206056,9310320
206056,9312291
206056,9404209
206056,9504415
206056,9604387
206056,9810367
206056,9907491
206056,9910315
206056,9912358
107214,8064
107214,105155
107214,9309310
107214,9606399
107214,9707328
107214,9712290
107214,9807216
9312341,9208242
9312341,9303238
9312341,9304211
9312341,9306229
9312341,9307324
9312341,9310361
9406354,9208242
9406354,9304211
9406354,9309310
9504399,9207273
9504399,9207278
9504399,9208205
9504399,9210231
9504399,9303241
9504399,9304299
9504399,9304307
9504399,9308205
9504399,9407257
9504399,9407408
9504399,9408310
9504399,9409215
9504399,9504269
9312303,9207273
9312303,9207278
9312303,9308205
9308205,9207273
9807469,9207273
9807469,9308205
9807469,9312291
9807469,9404209
9807469,9409215
9807469,9503433
9807469,9504399
9807469,9506427
9807469,9612402
9807469,9709297
9807469,9712319
9807469,9803315
9807469,9806287
9307301,9211256
9307301,9211260
9506205,9302203
9506205,9307262
9506205,9307263
9506205,9401206
9401206,9301244
9401206,9302203
9401206,9302247
9401206,9308351
9409410,9303255
9409410,9305319
9409410,9311376
9506475,9203203
9506475,9212235
9506475,9302258
9506475,9403219
9506475,9404201
9506475,9405234
9506475,9410281
9506475,9410282
210061,109056
210061,109077
210061,201174
210061,202200
210061,202265
210061,9301276
210061,9403390
210061,9604416
210061,9803242
210061,9804209
210061,9805334
210061,9909292
9604416,9301276
9604416,9403390
9604416,9507319
9604416,9511335
9604416,9511397
202265,3258
202265,101127
202265,109056
202265,109077
202265,201174
202265,202200
202265,9301276
202265,9403390
202265,9604416
202265,9803242
202265,9804209
202265,9805334
202265,9909292
109077,3258
109077,5297
109077,103088
109077,103263
109077,109056
109077,9301276
109077,9403390
109077,9507319
109077,9511397
109077,9512404
109077,9604416
109077,9606362
109077,9703448
109077,9707291
109077,9803242
109077,9804209
109077,9805389
201174,101127
201174,104262
201174,108135
201174,9208201
201174,9409371
201174,9411285
201174,9504333
201174,9602366
201174,9709215
201174,9805442
201174,9807443
202200,3165
202200,10175
202200,10334
202200,11049
202200,12002
202200,12019
202200,104262
202200,105008
202200,108135
202200,108227
202200,108242
202200,109084
202200,110141
202200,111158
202200,111309
202200,201174
202200,9208201
202200,9302211
202200,9307291
202200,9311232
202200,9403254
202200,9404277
202200,9408376
202200,9409335
202200,9409371
202200,9411285
202200,9502224
202200,9502254
202200,9502300
202200,9502366
202200,9503234
202200,9504334
202200,9610451
202200,9612394
202200,9612457
202200,9702276
202200,9703358
202200,9707523
202200,9708300
202200,9708395
202200,9709215
202200,9801356
202200,9803454
202200,9805270
202200,9807421
202200,9810259
202200,9811275
202200,9811294
202200,9812371
202200,9904370
202200,9904408
202200,9905495
202200,9905550
202200,9906475
202200,9909356
202200,9909470
202200,9910534
202200,9911454
9805334,9302247
9805334,9501357
9805334,9502366
9805334,9604416
9805334,9606362
9805334,9702314
9805334,9803242
9403390,9302247
9403390,9308351
109056,3258
109056,5208
109056,6045
109056,8124
109056,101127
109056,103042
109056,9301276
109056,9302247
109056,9403390
109056,9502366
109056,9601234
109056,9604416
109056,9702314
109056,9705437
109056,9803242
109056,9804209
109056,9804273
109056,9805334
109056,9809337
109056,9909556
109056,9911297
9909292,9307262
9909292,9411285
9909292,9507319
9909292,9511397
9909292,9606362
9909292,9702404
9909292,9703345
9909292,9712457
9909292,9810386
9909292,9904320
9803242,9301276
9803242,9604416
9803242,9702314
9803242,9706487
9803242,9803242
9804209,9301276
9804209,9302247
9804209,9501357
9804209,9501384
9804209,9502366
9804209,9604416
9804209,9702314
9804209,9705437
9804209,9706487
9804209,9803242
9711257,9208248
9711257,9307247
9711257,9308246
9711257,9402310
9711257,9410349
9711257,9508412
9711257,9512380
9711257,9610518
9711257,9703213
9711257,9703290
9711257,9705467
9703213,9610518
9402310,9203225
9402310,9208221
9402310,9208238
9402310,9208248
9402310,9209256
9402310,9307245
9307247,9207214
9307247,9207236
9307247,9209289
9307247,9410387
9610518,9306320
9610518,9308246
9610518,9401246
9610518,9409287
9610518,9409453
9610518,9410387
9610518,9512363
9610518,9603414
9703290,9207214
9703290,9207217
9703290,9207236
9703290,9209268
9703290,9209289
9703290,9304225
9703290,9306320
9703290,9307230
9703290,9307247
9703290,9307291
9703290,9308246
9703290,9308288
9703290,9311232
9703290,9311337
9703290,9311339
9703290,9312359
9703290,9401246
9703290,9402360
9703290,9402364
9703290,9405207
9703290,9405304
9703290,9407394
9703290,9408290
9703290,9409287
9703290,9409440
9703290,9410280
9703290,9410387
9703290,9502224
9703290,9502338
9703290,9503208
9703290,9503404
9703290,9503492
9703290,9507322
9703290,9508412
9703290,9510377
9703290,9511409
9703290,9512419
9703290,9603202
9703290,9603414
9703290,9604376
9703290,9605465
9703290,9607233
9703290,9609380
9703290,9610363
9703290,9612491
9703290,9701294
9703290,9701300
9703290,9701353
9703290,9702276
9703290,9702310
9703290,9703277
9703290,9703291
9410349,9208248
9410349,9306320
9410349,9402310
9508412,9312359
9508412,9403249
9508412,9410349
9906335,9207221
9906335,9302223
9906335,9506416
9906335,9506417
9906335,9507246
9906335,9511288
9906335,9603208
9906335,9603328
9906335,9605385
9906335,9606388
9906335,9608308
9906335,9609497
9906335,9610221
9906335,9702393
9906335,9710460
9906335,9803397
9906335,9804371
9906335,9807327
9906335,9807386
9906335,9807454
9906335,9808232
9906335,9808265
9906335,9808292
9906335,9811201
9906335,9811240
9906335,9811500
9906335,9901362
9906335,9903435
101268,6307
101268,9602351
101268,9705429
101268,9811481
101268,9904440
101268,9908486
101268,9912261
9811481,9312212
9811481,9501214
9811481,9501358
9811481,9507216
9811481,9602351
9811481,9612260
9811481,9706339
9811481,9709229
9811481,9710521
9811481,9803306
9811481,9805327
9811481,9807250
9602351,9203216
9602351,9205238
9602351,9310242
9602351,9312212
9602351,9404313
9602351,9406204
9602351,9406363
9602351,9411332
9602351,9501214
9602351,9501358
9602351,9502291
9602351,9502298
9602351,9503344
9602351,9507216
9602351,9507246
9912261,9312212
9912261,9501358
9912261,9705429
9912261,9706339
9912261,9803306
9912261,9811481
9912261,9904440
6307,9312212
6307,9410338
6307,9501214
6307,9501358
6307,9602277
6307,9602351
6307,9605323
6307,9610529
6307,9612260
6307,9612409
6307,9705429
6307,9706339
6307,9710521
6307,9803306
6307,9807250
6307,9807417
6307,9811481
6307,9904440
6307,9907229
6307,9908486
6307,9912261
9908486,9501214
9908486,9602351
9908486,9610529
9908486,9710521
9908486,9803306
9908486,9807250
9908486,9811481
9908486,9907229
9904440,9512328
9904440,9602277
9904440,9605323
9904440,9610498
9705429,9503344
9705429,9507216
103231,12097
103231,9603208
103231,9605288
103231,9612282
103231,9803479
103231,9901362
103231,9902420
103231,9902449
12097,9508202
12097,9603384
12097,9605288
12097,9608350
12097,9612282
12097,9701393
12097,9705380
12097,9710436
12097,9805264
12097,9902420
12097,9902449
12097,9906259
12097,9907545
9902449,9603208
9902449,9609481
9902449,9610477
9902449,9801271
9902449,9801430
9902449,9902420
9902420,9302210
9902420,9603208
9902420,9603384
9902420,9803479
9902420,9807454
9902420,9901362
9509281,9312269
9509281,9506265
9312269,9211239
9312269,9304314
9312269,9305306
9506265,9312269
9506265,9406220
9507371,9205229
9507371,9401325
9507371,9408224
9507371,9505275
9507371,9505385
9505275,9302316
9505275,9311214
9703321,9407398
9703321,9501394
9703321,9612493
9507368,9204215
9507368,9204225
9507368,9205234
9507368,9303320
9507368,9304307
9507368,9310320
9507368,9403338
9507368,9409369
9507368,9411413
9507368,9412385
9507368,9501394
9507368,9502318
9507368,9504292
9507368,9504364
9507368,9506364
9612493,9209232
9612493,9304295
9612493,9306205
9612493,9306309
9612493,9308222
9612493,9309293
9612493,9311222
9612493,9402253
9612493,9405399
9612493,9406249
9612493,9407273
9612493,9407404
9612493,9412379
9612493,9503214
9612493,9505428
9612493,9507323
9612493,9510327
9612493,9510414
9612493,9602206
9612493,9603386
9612493,9610341
9712201,9209232
9712201,9310236
9712201,9405325
9712201,9408376
9712201,9410270
9712201,9411260
9712201,9411285
9712201,9504333
9712201,9507236
9712201,9602366
9712201,9612394
9712201,9703284
9712201,9703358
9712201,9705263
9511446,9204225
9511446,9207257
9511446,9212245
9511446,9303320
9511446,9308333
9511446,9409369
9511446,9503318
9805281,9302316
9805281,9412278
9805281,9511378
9805281,9709356
9305306,9204212
9305306,9304217
9305306,9310316
9407287,9204212
9407287,9209213
9407287,9211239
9407287,9304217
9407287,9305306
9407287,9306289
9407287,9310316
9407287,9311255
9407287,9311285
9407287,9312237
9407287,9404270
9307291,9205228
9307291,9207214
9307291,9207217
9307291,9209268
9307291,9209269
9307291,9209277
9307291,9307247
9307291,9908362
9402360,9204229
9402360,9207214
9402360,9207236
9402360,9209289
9402360,9302269
9402360,9304225
9402360,9308246
9402360,9311337
9402364,9203222
9402364,9204229
9402364,9207214
9402364,9308246
9402364,9311337
9707239,9303230
9707239,9408384
9707239,9507378
9707239,9601367
9707239,9602239
9707239,9604452
9707239,9605398
9707239,9606203
9707239,9608224
9707239,9608276
9707239,9609434
9707239,9609444
9707239,9612321
9707239,9612426
9707239,9612490
9707239,9701286
9707239,9701341
9707239,9702307
9707239,9703211
9608224,9303230
9608224,9306314
9608224,9308222
9608224,9312248
9608224,9401241
9608224,9403240
9608224,9405233
9608224,9408384
9608224,9507378
9608224,9511289
9608224,9601367
9608224,9602239
9608224,9602279
9608224,9603238
9608224,9604452
9608224,9605222
9608224,9605398
9608224,9605408
9608224,9606211
9608224,9607220
9608224,9607225
9608224,9607394
9608224,9607397
9608224,9607414
9612426,9303230
9612426,9405345
9612426,9408384
9612426,9507378
9612426,9605408
9612426,9607397
9612426,9608224
9612426,9609444
9606203,9303230
9606203,9408384
9606203,9507378
9606203,9511317
9606203,9511350
9606203,9603238
9612321,9408384
9612321,9507378
9612321,9507420
9612321,9601367
9612321,9602239
9612321,9604452
9612321,9605398
9612321,9606203
9612321,9608224
9612321,9609434
9612321,9609444
9703211,9303230
9703211,9408384
9703211,9503280
9703211,9507378
9703211,9601367
9703211,9602239
9703211,9603238
9703211,9604452
9703211,9605222
9703211,9605398
9703211,9605408
9703211,9607225
9703211,9607397
9703211,9607414
9703211,9608224
9703211,9608275
9703211,9608276
9703211,9609434
9703211,9609444
9703211,9609529
9703211,9611243
9703211,9611443
9703211,9612321
9703211,9612426
9703211,9612464
9703211,9612490
9703211,9701286
9703211,9701341
9703211,9702291
9703211,9702299
9703211,9702307
9612490,9408384
9612490,9504415
9612490,9507378
9612490,9511218
9612490,9603238
9612490,9603310
9612490,9603336
9612490,9606364
9612490,9606415
9612490,9607225
9612490,9607286
9612490,9608230
9612490,9608415
9612490,9609434
9612490,9612334
9612490,9612376
9701286,9303230
9701286,9310211
9701286,9405345
9701286,9408384
9701286,9502260
9701286,9507378
9701286,9510461
9701286,9603238
9701286,9604339
9701286,9606203
9701286,9607225
9701286,9609434
9701286,9609529
9701341,9407273
9701341,9408384
9701341,9507378
9701341,9601367
9701341,9602239
9701341,9605398
9701341,9605408
9701341,9607225
9701341,9607397
9701341,9607414
9701341,9608224
9701341,9608276
9701341,9609434
9701341,9609444
9701341,9611443
9702307,9310212
9702307,9311340
9702307,9311345
9702307,9402253
9702307,9406368
9702307,9408384
9702307,9505428
9702307,9507294
9702307,9507378
9702307,9601367
9702307,9602206
9702307,9602239
9702307,9605408
9702307,9607225
9702307,9607397
9702307,9608224
9702307,9609434
9702307,9609444
9702307,9611443
9609434,9303230
9609434,9303270
9609434,9304299
9609434,9304307
9609434,9306314
9609434,9308222
9609434,9308333
9609434,9311269
9609434,9311281
9609434,9311345
9609434,9312248
9609434,9312272
9609434,9403240
9609434,9408384
9609434,9505245
9609434,9507378
9609434,9510342
9609434,9601367
9609434,9603238
9609434,9604339
9609434,9604452
9609434,9605398
9609434,9605408
9609434,9607225
9609434,9607397
9609434,9608224
9604452,9408384
9604452,9505245
9604452,9507378
9604452,9508237
9604452,9601367
9604452,9602239
9609444,9408384
9609444,9507378
9609444,9510219
9609444,9511317
9609444,9601367
9609444,9602239
9609444,9603238
9609444,9604452
9609444,9605398
9609444,9605408
9609444,9606203
9609444,9606211
9609444,9607225
9609444,9607397
9609444,9607414
9609444,9608224
9712287,9401347
9712287,9402227
9712287,9404283
9712287,9410406
9712287,9512380
9712287,9604283
9712287,9703353
9712287,9704423
9712287,9707251
9712287,9708222
9802433,9409244
9802433,9410406
9802433,9509204
9802433,9512380
9802433,9604283
9802433,9611373
9802433,9612446
9802433,9701396
9802433,9703353
9802433,9704423
9802433,9705292
9802433,9707251
9802433,9708222
9802433,9711246
9802433,9711469
9802433,9712224
9802433,9712287
8292,3323
8292,4173
8292,6351
8292,7256
8292,9403266
8292,9404282
8292,9404283
8292,9509204
8292,9512380
8292,9604233
8292,9701396
8292,9704423
8292,9707521
8292,9711246
8292,9712287
8292,9804319
8292,9806348
8292,9808493
8292,9809311
8292,9903456
108096,1113
108096,6124
108096,9244
108096,104110
108096,107234
108096,9604283
108096,9607332
108096,9707251
108096,9712224
108096,9802409
108096,9811249
108096,9812269
108096,9903453
9404283,9309283
9711469,9612446
9711469,9704423
9711469,9711246
9711246,9403266
9711246,9404283
9711246,9408404
9711246,9409244
9711246,9504326
9711246,9509204
9711246,9509325
9711246,9509428
9711246,9604233
9711246,9701396
9711246,9703353
9711246,9704423
9711246,9707521
9711246,9708222
9711246,9709223
9711246,9709301
9711246,9709407
9504326,9309283
9504326,9403295
9504326,9404281
9504326,9404282
9504326,9404283
9504326,9408404
9504326,9409244
9802361,9209205
9802361,9604283
9802361,9704423
9802361,9711469
9802361,9712224
11355,1290
11355,4004
11355,8292
11355,11392
11355,9309283
11355,9404282
11355,9404283
11355,9408404
11355,9501287
11355,9509204
11355,9509287
11355,9509325
11355,9509428
11355,9511363
11355,9604233
11355,9608430
11355,9612269
11355,9612433
11355,9703353
11355,9704357
11355,9704412
11355,9704423
11355,9705251
11355,9705304
11355,9706512
11355,9707251
11355,9707354
11355,9707521
11355,9708222
11355,9708348
11355,9711246
11355,9711469
11355,9712372
11355,9712398
11355,9806348
11355,9806471
11355,9808493
11355,9809311
11355,9809545
11355,9903456
11355,9905338
11355,9907491
11355,9911321
9806348,9403266
9806348,9404283
9806348,9408404
9806348,9409244
9806348,9504326
9806348,9509204
9806348,9509325
9806348,9509428
9806348,9701396
9806348,9703353
9806348,9704423
9806348,9707521
9806348,9708222
9806348,9711246
9806348,9711469
9806348,9712224
9806348,9712287
9806348,9802433
9806348,9804319
9806348,9804363
9712224,9404281
9712224,9404282
9712224,9404283
9712224,9409244
9712224,9410406
9712224,9509204
9712224,9512380
9712224,9604283
9712224,9612446
9712224,9701231
9712224,9703353
9712224,9704423
9712224,9705292
9712224,9708222
9712224,9709301
9712224,9711246
9712224,9711469
9604283,9209205
9806224,9211304
9806224,9211321
9806224,9212203
9806224,9303284
9806224,9512380
9806224,9602366
9806224,9706260
9806224,9802300
9802300,9211304
9802300,9211321
9802300,9212203
9802300,9303284
9802300,9502363
9802300,9512356
9802300,9512380
9802300,9602366
9802300,9608365
9802300,9706260
9704376,9207214
9704376,9209231
9704376,9211304
9704376,9211321
9704376,9212203
9704376,9302244
9704376,9303225
9704376,9303284
9704376,9304225
9704376,9304257
9704376,9306320
9704376,9307291
9704376,9307364
9704376,9308246
9704376,9308262
9704376,9308272
9704376,9308288
9704376,9308349
9704376,9309283
9704376,9310311
9704376,9311325
9704376,9311339
9704376,9311345
9704376,9312311
9704376,9312359
9704376,9401254
9704376,9402227
9704376,9402347
9704376,9402360
9704376,9402363
9704376,9402364
9704376,9403254
9704376,9403266
9704376,9403384
9704376,9404281
9704376,9404282
9704376,9404283
9704376,9405207
9704376,9405259
9704376,9405304
9704376,9406421
9704376,9407342
9704376,9408290
9704376,9408306
9704376,9408332
9704376,9408370
9704376,9408373
9704376,9408382
9704376,9408404
9704376,9409244
9704376,9409335
9704376,9409371
